ds,yhat,yhat_lower,yhat_upper
2016-03-26,19.018674021751195,12.931961250113455,25.252904894935053
2016-03-27,19.11360810878508,13.41808166199227,25.259161594328063
2016-03-28,18.92590404950405,13.211396937124233,24.800750286846835
2016-03-29,18.803020735329856,12.897063491723252,24.957780134153914
2016-03-30,19.19618161366302,12.966188700517513,25.337630364804067
2016-03-31,19.885716557012586,13.573720392317748,26.02519643163345
2016-04-01,19.911342230137222,13.623240682664798,26.001777131741136
2016-04-02,19.59062521683098,13.526950514104183,25.833847985168703
2016-04-03,19.645492395998993,13.28349394738437,25.690046443941476
2016-04-04,19.41053914660026,13.673224979776696,25.513778862332238
2016-04-05,19.234594649135495,13.137057565595104,25.404026795916362
2016-04-06,19.570270537888906,12.895642778188796,25.39286715013661
2016-04-07,20.199270859219197,14.24989884488638,26.134692220921966
2016-04-08,20.16264376777348,14.376360201449273,26.923306807862257
2016-04-09,19.77921974380701,13.556944272623529,25.548556801954366
2016-04-10,19.77210118301067,13.517260409996448,25.683251917101824
2016-04-11,19.476954138915556,13.117013838031715,25.745182985028364
2016-04-12,19.24356152959949,12.821965912578653,25.4967048623198
2016-04-13,19.525363956691802,13.576318348615697,25.818050542584555
2016-04-14,20.10476585428908,14.005827370401551,26.23768302547764
2016-04-15,20.023387043222307,14.384271819803248,26.34341950398922
2016-04-16,19.600504022596215,13.368439683804512,26.060456510829805
2016-04-17,19.559545326386345,13.426314526306438,25.179673861063485
2016-04-18,19.236391154113186,13.060212089965512,25.378728983068136
2016-04-19,18.98093599326306,13.303865645630417,25.14028471706359
2016-04-20,19.246639792304126,13.371311160968737,25.368665961598655
2016-04-21,19.815844836261068,13.364155865232563,25.841925297855585
2016-04-22,19.7300378846711,13.26463063196999,25.982547176084573
2016-04-23,19.308301454018572,13.184027995264538,25.3787201436243
2016-04-24,19.27381820451145,13.150044875314498,25.277656370146932
2016-04-25,18.962178365521638,13.02588429426395,25.414425882346958
2016-04-26,18.722948742879,13.028526034101645,24.905007074946873
2016-04-27,19.009228795325264,12.830957738189774,24.843019823156236
2016-04-28,19.60297096178378,13.647538403925093,25.786160407991343
2016-04-29,19.54524492419352,13.515310490193174,25.5766631698742
2016-04-30,19.154689898320342,13.321674810044621,25.438977660639125
2016-05-01,19.154019194693028,12.785843202177189,25.089282711844866
2016-05-02,18.878327322036174,12.776069353380093,24.964108769164483
2016-05-03,18.67665855159653,12.375128816637638,24.748587290270326
2016-05-04,19.001562822187964,13.303299982892002,25.298164653723116
2016-05-05,19.634416556641508,13.752359346314654,25.709691848215968
2016-05-06,19.615688439594766,13.503165199326915,25.78914693037496
2016-05-07,19.263394570682024,13.024045051848518,24.60347671402508
2016-05-08,19.29960749570498,13.21969829206062,25.162819775946495
2016-05-09,19.05876957190974,12.807110800608314,25.13692143381556
2016-05-10,18.889269680633486,12.409226760673006,24.63420745375611
2016-05-11,19.243009164339306,13.13004404397166,25.097339704219117
2016-05-12,19.900734453578227,13.737669350931606,25.859642234934878
2016-05-13,19.902316225697614,13.335992826542757,26.171579817587617
2016-05-14,19.565219202023165,13.684253053725111,26.174722202134983
2016-05-15,19.61102668751522,13.358570314653779,26.027661142035633
2016-05-16,19.37376983101086,13.37361768082755,25.565206196182334
2016-05-17,19.201520078598136,13.377306428608879,25.587545771293247
2016-05-18,19.54597010437931,13.271919871065514,25.514037407857586
2016-05-19,20.18778008407938,14.028863521203156,26.70792916624092
2016-05-20,20.166868529298227,14.128803200753094,26.4821547293521
2016-05-21,19.80089120435139,13.875373524907378,26.01479063570744
2016-05-22,19.811771684250868,13.605868875233243,25.671980250158224
2016-05-23,19.534033056809655,13.680650411532023,25.65700596872486
2016-05-24,19.31638885575209,13.413160933447095,25.455896971922307
2016-05-25,19.611318239703465,13.022384571164654,25.41800620099674
2016-05-26,20.200402121558948,14.16360881285839,26.577360700532846
2016-05-27,20.124599464871192,14.135145235804748,26.458477237996686
2016-05-28,19.702707395970073,14.021966263492494,26.428215800394682
2016-05-29,19.657868971579553,13.751388575362295,25.548347921064078
2016-05-30,19.32587853053587,13.375229029496692,25.47007343829959
2016-05-31,19.056743280395068,12.69055813517105,25.083343467831032
2016-06-01,19.304226823886967,13.018188773482207,25.655794307838736
2016-06-02,19.85115212911324,13.908978938481406,25.750860078854327
2016-06-03,19.73964404770814,13.787355609717148,26.09918481553571
2016-06-04,19.289555980700293,13.47576614225295,25.256603878534108
2016-06-05,19.224945518545262,13.289002193408116,25.216237067008688
2016-06-06,18.882349976460084,12.877425999577097,24.66224109992451
2016-06-07,18.612321443141145,12.62855973310057,24.64777953139776
2016-06-08,18.86894795855499,12.796590658151647,24.8044497581615
2016-06-09,19.43513914833019,13.274602538265055,25.19574610604146
2016-06-10,19.352857126793438,13.012682147597095,25.800709919238408
2016-06-11,18.94153783435338,13.111700307316951,24.884500743139462
2016-06-12,18.924568037481862,12.74043814032733,25.490816398042675
2016-06-13,18.63756913209806,12.424687642550918,24.364082848689552
2016-06-14,18.42994739325102,12.348735519693648,25.092382587955147
2016-06-15,18.754437109647824,12.642083821026525,24.94321903504374
2016-06-16,19.392414550328947,13.032457534024758,25.545834228348074
2016-06-17,19.384162997432767,13.066840555295283,25.98050314048403
2016-06-18,19.047333245993713,12.835812516268481,24.737734608048314
2016-06-19,19.10346386505283,13.16377032275211,24.98482930453112
2016-06-20,18.886311280472736,12.233720812841216,25.209659716362335
2016-06-21,18.743448123553993,12.44618629412711,24.54114761345493
2016-06-22,19.125854999010826,13.100677189478402,25.215956812401725
2016-06-23,19.8132822833799,13.867959594823889,25.75614121438637
2016-06-24,19.844560840388482,13.900621374316705,26.29337497993749
2016-06-25,19.536104731240705,13.3906862137933,25.69280152221596
2016-06-26,19.60846895849212,13.318167343116853,25.51034268676231
2016-06-27,19.39471115169347,13.396082595616702,25.378507737422257
2016-06-28,19.242014626779138,12.898366307463037,25.125669210847104
2016-06-29,19.60129713307933,13.874625138412606,25.620519290880186
2016-06-30,20.25258126063626,13.962782957197376,26.20609382920942
2016-07-01,20.235304977814724,14.231096779845208,26.19374082069803
2016-07-02,19.866815202706192,13.674866137033156,25.82891948429818
2016-07-03,19.86890752086839,13.7992128352398,25.953109636614894
2016-07-04,19.576161284564282,13.006239250305224,25.291543146889932
2016-07-05,19.33752810022521,13.172417274461832,25.280445032235118
2016-07-06,19.605898828487184,13.742535245071211,25.306263558500326
2016-07-07,20.163426096561114,14.184098720426066,26.488595826482392
2016-07-08,20.051782010665917,13.531793839789552,25.493429754138457
2016-07-09,19.590595348676075,13.562805941648696,25.870438543548456
2016-07-10,19.503932843873248,13.545423899127968,25.326779239318178
2016-07-11,19.12857537405398,13.212001025396122,25.472805063667334
2016-07-12,18.815548678183898,12.488876668096498,25.105546712735734
2016-07-13,19.019635331035314,12.948965087172986,25.102643930845577
2016-07-14,19.52464652591219,13.024537293814527,25.72124687001424
2016-07-15,19.37363480255595,13.231512514294664,25.672939714024146
2016-07-16,18.887293305652896,12.793264470490566,24.99738922311181
2016-07-17,18.790407306739645,12.642580903500402,25.083440039790464
2016-07-18,18.420109707661265,11.834274940992664,24.27557636498075
2016-07-19,18.12740080502377,11.938273948689433,24.434478774889527
2016-07-20,18.366659434880248,12.473716218667757,24.453722036259965
2016-07-21,18.92092415379939,12.438037221659036,24.841587134171952
2016-07-22,18.832125410465853,12.806497492553238,25.34763043183413
2016-07-23,18.419513823496857,12.364999949307704,25.009941669165926
2016-07-24,18.40614955220827,12.279988049846098,24.60601052218412
2016-07-25,18.12720347478332,12.184565414107217,24.713175142262102
2016-07-26,17.931529218428118,12.322261448217136,24.265836532316406
2016-07-27,18.271231728078817,12.576150999586009,24.60258448713339
2016-07-28,18.927009443375084,12.722407840665968,25.045641409892767
2016-07-29,18.938449311556873,12.954711163939606,24.74222146582508
2016-07-30,18.62251802630497,12.739173890100497,24.853453637401632
2016-07-31,18.70011265098954,12.890100275283002,24.63314909104003
2016-08-01,18.504419615805144,12.848787157047129,24.51035685778823
2016-08-02,18.382539470155873,12.546309893905997,24.816218081615688
2016-08-03,18.785101555356682,12.499220071970083,25.20029783056865
2016-08-04,19.491644324083705,13.736229506700518,25.81976830688957
2016-08-05,19.540939440537823,13.151545065164575,25.855407117253293
2016-08-06,19.249502149096042,12.796427272483575,25.33441129924685
2016-08-07,19.33815054023396,13.431398343118968,25.07304442306368
2016-08-08,19.140362410992545,12.946136809348335,25.11748748730633
2016-08-09,19.003887149258222,12.735989608942937,25.118123458390407
2016-08-10,19.380337165180386,13.479588543053167,25.53886982765288
2016-08-11,20.050535260999172,13.79333419370241,26.285463139975434
2016-08-12,20.054797027362742,14.169871384171568,26.376680172082768
2016-08-13,19.711391971329967,13.453702469560001,25.86497302258751
2016-08-14,19.743047451613,13.537504102310564,26.178479074656106
2016-08-15,19.48524575340375,13.38341139638141,26.05193213944107
2016-08-16,19.28777350848087,13.102250693927397,25.356644933704278
2016-08-17,19.60424985013391,13.344578958079913,25.88243156011234
2016-08-18,20.21741159554659,14.03660559530641,26.23731071315335
2016-08-19,20.169336424007344,13.739624530849296,26.472241253755513
2016-08-20,19.7798495593215,13.349166377427576,26.05466481948231
2016-08-21,19.77297970372363,13.304136664201256,26.042147225576223
2016-08-22,19.485216045057452,13.811577257262682,25.809589144169458
2016-08-23,19.267026804069264,13.323183532526354,25.329760697967455
2016-08-24,19.572366704608303,13.537197598205408,25.80899623279007
2016-08-25,20.183952352695798,14.772640174500259,26.320872987673773
2016-08-26,20.14348686280598,14.070349900822462,26.064227444608612
2016-08-27,19.77007927226293,13.776189274748415,25.900999500094827
2016-08-28,19.786724182004296,13.882795520121382,25.80765767422522
2016-08-29,19.528592800782175,13.048110776503199,24.98314334144908
2016-08-30,19.344594895261704,13.11999646205945,25.084917907031958
2016-08-31,19.686937770398572,13.709144693903392,26.36653156192887
2016-09-01,20.336459748252686,14.546383435312533,26.568214346314413
2016-09-02,20.332917752296265,14.552928233162302,26.618533939167182
2016-09-03,19.993472620783294,13.936763926219301,26.075989965743194
2016-09-04,20.039235605709774,13.789107450841703,26.16235456241492
2016-09-05,19.803625136500767,13.710819074493017,25.908678053874603
2016-09-06,19.633991308959292,13.703844280071266,25.763042498443287
2016-09-07,19.981232233081514,13.904396240654284,26.405566356202534
2016-09-08,20.62517785089802,14.260180275538648,26.825868512358966
2016-09-09,20.60491915901845,14.894979907598216,26.705263417658553
2016-09-10,20.23732504615382,14.279430992089138,26.239471793269576
2016-09-11,20.24360902738917,13.258740827955275,26.568686607385395
2016-09-12,19.95769416674914,13.894284188602054,25.69558260361972
2016-09-13,19.727833166266,13.789855838671158,25.773241661744287
2016-09-14,20.0062076633487,14.160039071144002,26.273177703283103
2016-09-15,20.57428263212821,14.005832573501475,26.269852772024947
2016-09-16,20.47309448447325,13.992774860688378,26.28136175041385
2016-09-17,20.02171610425802,14.001614405576975,25.53898881602797
2016-09-18,19.94376245713757,14.371270488203814,26.450809111001067
2016-09-19,19.57568672985853,13.597795219153456,25.86626143042311
2016-09-20,19.268325897061526,12.9914513253808,25.26246855825706
2016-09-21,19.476421881679713,12.955929402110659,26.306501721334584
2016-09-22,19.983896473929285,14.136948292731217,26.35205788890653
2016-09-23,19.83406095446325,13.427136352268208,25.745248799796368
2016-09-24,19.34800601786058,13.436299780113266,25.27968042094647
2016-09-25,19.251037944971433,13.019977108658333,25.26493922621938
2016-09-26,18.880913159741983,12.658148532046244,24.63236279131827
2016-09-27,18.589332059606797,12.431930496364894,24.543681579329125
2016-09-28,18.83142002524489,12.879921684830345,24.62151521844794
2016-09-29,19.39097520824318,13.260892631158555,25.747468082961174
2016-09-30,19.31066512315416,12.942502567425606,25.114600007423917
2016-10-01,18.91041833135688,13.170857822286393,24.82581460721935
2016-10-02,18.913877440714437,12.977920213712753,25.035643001752035
2016-10-03,18.656665401499254,12.540146108951753,24.716397392251086
2016-10-04,18.487925399729157,12.463289989882623,24.03966675064553
2016-10-05,18.85986124274509,13.068763343464664,25.373491742707618
2016-10-06,19.553056423993983,13.905287015814906,25.865275653852294
2016-10-07,19.606752131604946,13.69816671515641,25.67326379043817
2016-10-08,19.337328306503533,13.255031397171733,25.301107411586898
2016-10-09,19.46485177106441,13.783950754495526,25.810510121944
2016-10-10,19.321440674819733,13.273290466951158,25.732396883423142
2016-10-11,19.25290293615787,13.377743880200237,25.041988487554423
2016-10-12,19.708372795241363,13.355863049362881,25.801433989205208
2016-10-13,20.465720919981177,14.716610941205804,26.662628508974827
2016-10-14,20.56191566413022,15.020634200595802,26.368236454870868
2016-10-15,20.311577187978834,14.227797462861478,26.346281630869463
2016-10-16,20.43358606627963,13.809498319728057,26.174312627939607
2016-10-17,20.259493871703985,14.059551024267327,26.403036327142498
2016-10-18,20.13519177826339,14.133986564160013,26.306658181093297
2016-10-19,20.510560181796343,14.532005173038652,26.61124200790521
2016-10-20,21.164874100792865,15.22763690909195,27.367716199041528
2016-10-21,21.137141759446873,15.561503719296539,27.822881666730222
2016-10-22,20.744618359991527,14.507462460203193,26.661249777546875
2016-10-23,20.709357457984378,14.550510327513413,26.645070247726466
2016-10-24,20.366548695271064,13.954137830767074,26.438064871883892
2016-10-25,20.06609965038453,13.588872191742766,26.0679143233721
2016-10-26,20.26218692632116,14.309049397585262,26.480188605038407
2016-10-27,20.738553716225585,14.292286679784995,26.85031567924414
2016-10-28,20.538734016850718,14.035490154109544,26.26941939313797
2016-10-29,19.98444848334331,14.247262944746991,26.472669671568624
2016-10-30,19.80203746453832,13.755823008990784,26.476942691829052
2016-10-31,19.330683154287264,13.38640278770408,25.37788676744853
2016-11-01,18.92388176809854,12.563098270196685,25.417461242761558
2016-11-02,19.038893896806627,12.997148267976053,24.984452494404994
2016-11-03,19.461953107671373,13.066929042909486,25.669663209477374
2016-11-04,19.238415511190436,13.13633449192918,25.642945181203366
2016-11-05,18.691097481513964,12.817089661155372,24.721046212564346
2016-11-06,18.546668846294914,12.884873988060251,24.50891217944234
2016-11-07,18.143854787538203,11.83570892830079,24.28354314062722
2016-11-08,17.834908157698138,11.769900534448217,24.054505747158558
2016-11-09,18.07508061967062,12.392055959133023,24.08348488706124
2016-11-10,18.647872387432628,13.009625687313129,24.723135828273175
2016-11-11,18.595242443757485,12.853778424564442,24.667934533185832
2016-11-12,18.23649522636499,11.940407798305136,24.03685728185896
2016-11-13,18.293358345064416,12.075255608816425,24.60211782797566
2016-11-14,18.099704008889024,11.748895554326216,23.97865863788863
2016-11-15,18.00267138431832,12.184511196899841,24.282382168873415
2016-11-16,18.452266128656653,12.867605607717522,24.323720050866132
2016-11-17,19.226743406350398,13.34517794073756,25.457517110824522
2016-11-18,19.36295281144355,13.15110477590271,25.731719075750355
2016-11-19,19.17488748851558,13.71844589983025,25.450785950423178
2016-11-20,19.3802993975257,13.303374716682352,25.269393093163767
2016-11-21,19.30912825810697,13.551692089940383,25.536181420758037
2016-11-22,19.305199985371516,13.253471902903769,25.49354949780118
2016-11-23,19.815917103185786,13.712129418854765,25.716316359924154
2016-11-24,20.61771511597338,14.710424163286795,27.122721431977137
2016-11-25,20.746461202105724,14.69793825298412,26.58498791513013
2016-11-26,20.516035961744173,14.469980049527095,26.393077186672155
2016-11-27,20.644959150176348,14.069578420336,26.731309592221393
2016-11-28,20.464806493322367,14.779999458282537,26.590435416987727
2016-11-29,20.32187354904074,14.341484212986884,26.00532197594938
2016-11-30,20.666809841534395,14.046651589482169,26.93217873267152
2016-12-01,21.279998564601218,14.478527355827142,27.353513010694275
2016-12-02,21.201860073029092,15.55092336856688,27.55945148943183
2016-12-03,20.7513222463645,14.1653966182282,26.9484317661623
2016-12-04,20.652321442872854,14.593705750219744,26.84987334360273
2016-12-05,20.242084291011782,14.193916126137836,26.173160491204428
2016-12-06,19.872649714947467,13.956723701046055,26.048688023800725
2016-12-07,20.000358047433185,13.624214786375022,26.386501945920724
2016-12-08,20.411086250160857,14.16514942441571,26.980265513511956
2016-12-09,20.150411186079854,14.270117916651312,26.528796971658963
2016-12-10,19.54194765607697,13.656710430032977,25.57702630004782
2016-12-11,19.313728353575303,12.921772881295244,25.262228080789786
2016-12-12,18.806379136897654,12.52874292477891,24.820698684118042
2016-12-13,18.374551802242486,12.215825909664483,24.166388528677096
2016-12-14,18.476343556727322,12.003793894059301,24.391384594601746
2016-12-15,18.898484055573363,12.763538753084413,25.20569359683699
2016-12-16,18.686473240605,12.749286077026639,24.56082316913556
2016-12-17,18.16291739948771,12.145029785172158,24.107518211307543
2016-12-18,18.0548101559992,11.770395087458178,24.21177052615444
2016-12-19,17.699114013015297,11.720952847645876,23.798694872331488
2016-12-20,17.446898075616563,11.618858255055464,23.7758030977556
2016-12-21,17.751964941663612,11.95251684592828,23.915065389878905
2016-12-22,18.396142706577486,12.028780609754456,24.43488366177326
2016-12-23,18.419543209313932,12.531116885866108,24.813163668197934
2016-12-24,18.139030886867115,12.395550484442113,24.011724009850298
2016-12-25,18.274766124261586,12.332475257056334,24.34446717088357
2016-12-26,18.15857239663446,12.154487331050053,24.597217784606826
2016-12-27,18.135584552832658,11.60146685329468,24.654805221845322
2016-12-28,18.653902002126667,12.576713921056921,24.937775835354266
2016-12-29,19.490021766998854,13.706559123433886,25.251151580056778
2016-12-30,19.679228428077067,13.249241900370901,26.285363463222442
2016-12-31,19.534182020391306,13.661210641422,25.596965690600612
2017-01-01,19.771564791978637,13.885217338494934,26.186181383853597
2017-01-02,19.72053355348754,13.69053307336061,25.746892749092073
2017-01-03,19.724432873170034,13.85117002205253,26.13235367521595
2017-01-04,20.230491308936855,14.379520590004955,26.28172113805437
2017-01-05,21.015274633905396,15.260534616957344,27.048471675133378
2017-01-06,21.115072661744723,15.66385292374159,27.721475289410606
2017-01-07,20.844460905873603,15.245525950913997,26.73510474624717
2017-01-08,20.922898745467833,14.96047320403604,27.234667107222933
2017-01-09,20.683112152882305,14.60004256306164,27.14930395327121
2017-01-10,20.472718089395535,14.33599798850461,26.565331088636118
2017-01-11,20.74381508896438,14.807060727491642,26.811505614200954
2017-01-12,21.278316726852395,15.574958599709106,27.69684208827535
2017-01-13,21.118207658858257,15.067312994089818,26.769992906107245
2017-01-14,20.583966801922813,14.587170779653626,26.72290828533777
2017-01-15,20.401022835274556,13.998980452717873,26.54687043027034
2017-01-16,19.907993660905714,13.843599737739952,25.528662430679226
2017-01-17,19.4581704996594,13.567097230677577,25.50496699559699
2017-01-18,19.508974605628747,13.471648447964016,25.71727553699187
2017-01-19,19.84716656431379,13.809122599036607,26.038196435687567
2017-01-20,19.518990852404844,13.463798202295187,25.554314299421502
2017-01-21,18.84850287153105,12.616615743658745,24.80057706594654
2017-01-22,18.563945861881066,12.303437654020149,24.736351372833575
2017-01-23,18.007087512265308,11.802116628742283,24.504756625538864
2017-01-24,17.531196102206565,11.489924534612209,23.585419711534026
2017-01-25,17.59394906165807,11.526403822096018,23.696859387965294
2017-01-26,17.98148990103647,12.115561583585592,23.867747067594472
2017-01-27,17.73859791047906,11.695135149244923,24.08571660146539
2017-01-28,17.18706052362396,11.40129905791359,23.45847215292452
2017-01-29,17.05211435622458,11.03750302532948,22.989764989258376
2017-01-30,16.67070646745338,10.9482558072654,22.690567774212933
2017-01-31,16.393035521111297,10.073244191498834,22.562305057024226
2017-02-01,16.672098959452768,11.038748126665816,23.062253620868248
2017-02-02,17.289023473673392,11.247071474536096,23.35443642272972
2017-02-03,17.28335803568105,10.941275824475847,23.30463759932124
2017-02-04,16.97157265605487,10.97196669536043,22.877651170306596
2017-02-05,17.073625705166158,10.678583887391827,23.226148431623216
2017-02-06,16.921348229619397,11.124466453209791,22.792432666332736
2017-02-07,16.860101962289555,10.787590233330626,23.004753436251324
2017-02-08,17.33843437082867,10.964293923595871,23.47817963031631
2017-02-09,18.133505539363114,12.185990979805323,24.416502931156145
2017-02-10,18.281463996221365,12.264469805955732,24.38364835044389
2017-02-11,18.096012887486545,11.501994881858366,24.004769627754257
2017-02-12,18.29502799277828,12.225341818257538,24.468690012225906
2017-02-13,18.208975125734472,12.350370741650364,24.334563906290263
2017-02-14,18.18258319228874,12.063584493720569,24.335543548060397
2017-02-15,18.664496292306435,12.670638321533701,25.115131508264557
2017-02-16,19.432680154802217,13.521347401382368,25.897352136226164
2017-02-17,19.524760947118228,13.159306417942235,25.40534806087036
2017-02-18,19.25653918365051,13.326131362854092,25.245739021679682
2017-02-19,19.348541911126187,13.046640494503775,25.76516478951688
2017-02-20,19.134362696246733,13.079646055833281,25.246799381346737
2017-02-21,18.96224791612066,12.51157343557826,25.332791812921535
2017-02-22,19.28465514435568,13.157211729073994,25.412898189310965
2017-02-23,19.88356144315097,13.583043190305176,26.18198544249661
2017-02-24,19.80070216595141,13.658434504394446,25.734986086361875
2017-02-25,19.355985536509177,12.905684259501767,25.50288616517844
2017-02-26,19.27394863175248,13.021575664126791,25.15204302794484
2017-02-27,18.892006593187638,12.967429989533827,25.241776423590256
2017-02-28,18.56297080470833,12.052326269173019,24.749951588874023
2017-03-01,18.741487933696096,12.534287011963734,24.565686980817873
2017-03-02,19.212330644450716,12.860047025036971,24.999378684776747
2017-03-03,19.019570335374944,13.07699224402231,25.051348459289905
2017-03-04,18.484953753736704,12.872425121291583,24.364681839479488
2017-03-05,18.334334463795827,12.512389344209733,24.180141120870893
2017-03-06,17.90591112323447,11.675180871384594,23.557312392876902
2017-03-07,17.551732933771895,11.583752643891373,23.870557881555282
2017-03-08,17.727199329496774,11.759663037388725,23.549459227909413
2017-03-09,18.216332374708394,11.868422578482111,24.154865752373404
2017-03-10,18.062002530667694,11.536439836672328,24.084564458156382
2017-03-11,17.58435252398965,11.330089008798055,23.842301591414053
2017-03-12,17.50728385726428,11.376305908165728,23.769631502216644
2017-03-13,17.166756194068693,10.771740731366597,23.177398061815726
2017-03-14,16.912358171995404,10.470903418915068,22.662696099721202
2017-03-15,17.19687485806842,10.795294849635448,23.306084556126574
2017-03-16,17.801628484039632,11.589633757268503,23.61226936492439
2017-03-17,17.766771351053286,11.59110855537674,23.79343452010056
2017-03-18,17.40977397678491,11.234086687638573,23.422313387611737
2017-03-19,17.451971517477798,11.220154013074625,23.60070227361776
2017-03-20,17.22691737553238,10.842486655553017,23.264285535515413
2017-03-21,17.082001440171332,11.227903540344416,23.65404575508619
2017-03-22,17.46805730613348,11.571049035403007,23.468169258527563
2017-03-23,18.164734488986618,11.730555905788842,24.186515833361796
2017-03-24,18.21081416405653,12.412254209051445,24.51093409602719
2017-03-25,17.922711394412225,11.417008649334749,24.210901065642247
2017-03-26,18.021027018304686,12.089562205298554,23.81150059194725
2017-03-27,17.838898474600214,11.341208004969483,23.694541770113926
2017-03-28,17.723607589498325,11.234961357248677,24.057659080017395
2017-03-29,18.126170426027297,12.190578691426577,24.458495782252328
2017-03-30,18.82668612078492,12.818178916142129,25.002342835633627
2017-03-31,18.864624255832748,12.77536001629622,25.445893078213174
2017-04-01,18.557294830633566,12.52716812224963,24.642925123099406
2017-04-02,18.626365145460564,12.508091854833872,24.802992301895365
2017-04-03,18.406174020765583,12.554604490608693,24.515276987040966
2017-04-04,18.24655993855884,12.218884611950838,24.256443181615275
2017-04-05,18.59864202593409,12.083464881342973,24.5592808294801
2017-04-06,19.243906236440218,13.211555392891,24.926301121814
2017-04-07,19.223202653823524,13.114665415546455,25.07664097347572
2017-04-08,18.855185928047693,12.542424242331148,24.482883476541055
2017-04-09,18.862806268641297,12.438670626052678,24.737620951855394
2017-04-10,18.58160182193619,12.703488318763581,24.2828317165471
2017-04-11,18.361251812071067,11.908677465647004,24.210658245076534
2017-04-12,18.65511668254073,12.641859015281748,24.50125553678168
2017-04-13,19.24554305581152,13.314865547428127,25.458422045974295
2017-04-14,19.174113697784755,13.22842643540001,25.334863872142314
2017-04-15,18.76008693393932,12.492805782951075,24.790826657799975
2017-04-16,18.726889959545193,12.984503100275667,25.260939186124162
2017-04-17,18.41041636265718,12.51309353061459,24.270545056427043
2017-04-18,18.160586678090603,11.789261081592487,24.133570304855798
2017-04-19,18.430897619011958,12.259634633062852,24.28356364759047
2017-04-20,19.003737210082924,13.12336934248612,25.083607099893204
2017-04-21,18.92064543604289,12.907076663857444,25.19787581288689
2017-04-22,18.500764322367047,12.532985512253795,24.884009800630576
2017-04-23,18.46734142248566,12.446892039678298,24.986397003832028
2017-04-24,18.15603664068431,12.196294274707705,24.396801150372514
2017-04-25,17.916490910055707,11.600928297476345,24.069962880337087
2017-04-26,18.201882172162872,12.001331396814894,23.982451495100992
2017-04-27,18.794245785084975,12.743979038269561,25.011574632735808
2017-04-28,18.734738978497752,12.61290925301302,24.78891521485795
2017-04-29,18.342093374327128,11.95760173950251,24.294632910512878
2017-04-30,18.339119737560353,11.955720331046061,24.609251109898985
2017-05-01,18.06101515204719,11.825115694556224,24.04065731584591
2017-05-02,17.856931466425113,11.843976466436251,24.1955234614036
2017-05-03,18.179530824585253,11.880841614661255,24.115959994356082
2017-05-04,18.810305797449704,13.020652800223104,24.722161693472493
2017-05-05,18.789844126588914,13.183158214424978,24.231884004384696
2017-05-06,18.436282471192275,12.180811323467056,24.463608050285664
2017-05-07,18.471813657324464,12.45362030469585,24.48472733458746
2017-05-08,18.230997901534927,12.016784200141313,24.661141021311046
2017-05-09,18.06233705818574,11.893297397357658,23.97266104867834
2017-05-10,18.419391808894044,12.408015223373358,24.264768415007794
2017-05-11,19.081449403360867,12.748260210296186,25.646397075704463
2017-05-12,19.088461742229008,13.4242885421352,25.204641861139223
2017-05-13,18.757958151470326,12.329153535354212,24.820336985852233
2017-05-14,18.811566993836326,12.780114922167392,25.650488495432043
2017-05-15,18.583342226783813,12.461745343910664,24.47337986272019
2017-05-16,18.421353496740927,12.176618169328078,24.525408163863613
2017-05-17,18.77726517467231,12.850392070057277,24.744698104076637
2017-05-18,19.431681294224102,13.544547782069653,26.199468990414502
2017-05-19,19.42443571625395,13.546255488214785,25.007627466364
2017-05-20,19.073071114128467,13.091350343808218,25.458855248893542
2017-05-21,19.099370397309883,13.304617930618708,25.375000782716214
2017-05-22,18.83769011057011,12.481081831223834,25.162975800848507
2017-05-23,18.636553904171198,12.421893177898134,25.11557248693971
2017-05-24,18.948231070897922,13.005729983121302,25.44810383829076
2017-05-25,19.554076807223183,13.331393376248734,25.553594920105677
2017-05-26,19.494813340091767,12.93745846359217,25.622231149696916
2017-05-27,19.088995466087468,13.454596086147133,25.615282896646338
2017-05-28,19.059524216251777,12.470904726828392,25.423597194312663
2017-05-29,18.741958427037318,12.751234033477829,25.109254135928865
2017-05-30,18.486082702478168,12.476396257307718,24.632820790532808
2017-05-31,18.745457293719166,12.418193826413935,24.72474789067017
2017-06-01,19.30272721316558,13.4208812840758,25.42002448294038
2017-06-02,19.199870498574214,13.01744275048774,25.364320409563025
2017-06-03,18.75663004164027,12.62104615197021,24.350268247617493
2017-06-04,18.69699363194541,12.80696565651027,24.59459555104463
2017-06-05,18.357472977318906,12.21204341946918,24.195551261103617
2017-06-06,18.08864117961304,11.84254463792168,24.256064115182753
2017-06-07,18.344655168607797,12.527924328546316,24.321569286413514
2017-06-08,18.90854133904756,13.131475823820182,24.852465351517257
2017-06-09,18.822425154374834,13.127945846782092,25.252682421653834
2017-06-10,18.405949871003237,12.592634856226626,24.547062027654768
2017-06-11,18.382749637702286,12.165610867477515,24.809661101169546
2017-06-12,18.08872817583491,12.337239332966988,23.95625671450314
2017-06-13,17.873602786049375,11.480332669247499,24.016501109026695
2017-06-14,18.190440258574903,11.705988222754533,24.629905833777336
2017-06-15,18.82270286594342,12.64565649511998,24.90129044444269
2017-06-16,18.80928457131917,12.935897263798884,24.550912148634612
2017-06-17,18.468182678205817,12.282596851613924,24.498980785849287
2017-06-18,18.521268855243957,12.315721925961508,24.540509032873818
2017-06-19,18.302610148899774,12.049287368738199,24.147191278866956
